,CustomerId,Exited,Age,CreditScore,Balance,NumOfProducts,EstimatedSalary,Tenure,Exited_predict,Unnamed: 0,RowNumber,Gender,HasCrCard,IsActiveMember,Geography,Surname
6267,15689328,1,48,705,"114169,16",1,"173273,2",9,1,6267,6268,Male,0,0,Alabama,Harrison
6268,15582154,0,37,670,"47884,92",1,"54340,24",5,0,6268,6269,Female,1,1,Texas,Crawford
6269,15734626,0,36,652,0,2,"19302,78",1,0,6269,6270,Female,1,1,California,Gibson
6270,15702806,0,24,696,0,1,"10883,52",9,0,6270,6271,Male,0,0,California,Martin
6271,15620756,1,49,747,"202904,64",1,"17298,72",6,1,6271,6272,Male,1,1,Texas,Stokes
6272,15611331,1,46,511,0,1,"115779,48",1,0,6272,6273,Female,1,1,Texas,Niu
6273,15576935,0,43,743,"161807,18",2,100608435,2,0,6273,6274,Male,0,1,California,Ampt
6274,15661275,1,52,532,"110791,97",1,"148704,77",3,1,6274,6275,Male,1,0,Alabama,Wynn
6275,15814940,0,33,642,0,2,"150475,14",9,0,6275,6276,Female,1,1,California,Lawrence
6276,15768471,1,54,554,108755,1,"40914,32",6,1,6276,6277,Female,1,0,Alabama,Wagner
6277,15697391,0,34,604,0,2,"38587,7",3,0,6277,6278,Female,1,0,California,Argyle
6278,15793346,0,72,602,0,2,"171260,66",3,0,6278,6279,Female,1,1,Texas,Ofodile
6279,15608338,0,55,757,"117294,12",4,"94187,47",9,1,6279,6280,Female,1,0,California,Chiemenam
6280,15578546,0,26,491,"102251,14",1,"145900,89",4,0,6280,6281,Male,1,1,Alabama,Akobundu
6281,15656921,0,31,850,0,2,"152298,28",4,0,6281,6282,Male,0,0,Texas,Locke
6282,15761340,0,22,521,0,2,"99828,45",5,0,6282,6283,Male,1,1,Texas,Bullen
6283,15591135,0,37,726,"132057,92",2,"34743,98",2,0,6283,6284,Male,1,0,Texas,Forster
6284,15623219,1,33,596,0,1,"121189,3",8,0,6284,6285,Male,1,0,Texas,Smith
6285,15655229,0,35,850,"114285,2",1,100608435,7,0,6285,6286,Female,0,1,Alabama,Craig
6286,15805884,0,41,637,0,2,"145477,36",9,0,6286,6287,Female,1,0,Texas,Archer
6287,15668289,0,37,690,"76087,98",1,"151822,66",2,0,6287,6288,Male,0,1,California,McWilliams
6288,15568562,0,40,689,"160272,27",1,"49656,24",8,0,6288,6289,Male,1,0,Texas,Moss
6289,15773276,1,63,633,"114552,6",1,"73856,28",4,1,6289,6290,Male,1,0,California,Townsend
6290,15622801,0,27,555,"102000,17",1,116757,8,0,6290,6291,Female,1,1,Texas,Brown
6291,15779886,0,24,563,0,2,"16319,56",7,0,6291,6292,Male,0,0,California,Munson
6292,15713673,0,33,494,137853,1,"90273,85",1,0,6292,6293,Female,0,1,Texas,T'ien
6293,15783083,0,27,534,0,2,"161344,13",9,0,6293,6294,Male,1,0,Texas,Shubin
6294,15742824,0,42,696,"162318,61",1,"121061,89",7,0,6294,6295,Male,1,0,Alabama,Isayeva
6295,15621550,0,50,535,"140292,58",3,100608435,1,1,6295,6296,Female,0,0,California,
6296,15799480,0,34,600,0,2,"3756,23",0,0,6296,6297,Male,0,1,Texas,Webb
6297,15625247,0,34,807,0,1,"114448,13",1,0,6297,6298,Female,0,0,Texas,Scott
6298,15755241,1,52,714,0,1,"144045,08",2,1,6298,6299,Female,0,1,Texas,Rahman
6299,15575679,0,24,590,"126431,54",1,"58781,11",7,0,6299,6300,Male,1,0,Texas,Lori
6300,15668235,0,37,614,"123475,04",1,"179227,52",3,0,6300,6301,Female,1,1,Texas,Cooke
6301,15683183,0,45,766,"97652,96",1,"127332,33",6,0,6301,6302,Female,1,0,Alabama,Volkova
6302,15684592,0,42,557,0,2,"86642,38",4,0,6302,6303,Male,0,1,California,Lamb
6303,15591169,1,49,788,"137455,99",1,"184178,29",4,1,6303,6304,Female,1,0,Alabama,Hawes
6304,15653455,0,38,648,0,2,"9551,49",2,0,6304,6305,Female,0,1,Texas,Smith
6305,15732563,0,33,726,"99046,31",2,"56053,06",7,0,6305,6306,Female,1,1,Alabama,Swanton
6306,15656471,0,33,773,0,2,"1118,31",9,0,6306,6307,Male,1,1,Texas,Mitchell
6307,15598510,0,27,583,"105907,42",2,"195732,04",4,0,6307,6308,Male,1,1,Alabama,Colombo
6308,15766427,1,52,565,"97720,35",2,"175070,94",5,0,6308,6309,Male,1,0,Alabama,Shaw
6309,15785342,0,25,705,0,2,"112331,19",9,0,6309,6310,Male,0,1,Texas,Shipp
6310,15641595,0,43,685,"97392,18",2,"43956,83",4,0,6310,6311,Male,1,0,California,Jonathan
6311,15798429,0,29,741,0,2,"115994,52",8,0,6311,6312,Male,1,1,Texas,Hernandez
6312,15648136,0,28,658,"152812,58",1,"166682,57",9,0,6312,6313,Female,1,0,Alabama,Green
6313,15812482,0,27,575,"139301,68",1,"99843,98",3,0,6313,6314,Male,1,0,Texas,Young
6314,15790810,1,37,844,"76319,64",1,"141175,18",100,0,6314,6315,Female,1,1,Texas,Han
6315,15687421,0,67,559,"125919,35",1,100608435,9,0,6315,6316,Male,1,0,California,Highland
6316,15765643,0,37,725,"124348,38",2,"176984,34",6,0,6316,6317,Male,0,1,Texas,Hamilton
6317,15654878,0,29,450,"117199,8",1,"43480,63",7,0,6317,6318,Male,1,1,Texas,Yobanna
6318,15686835,1,57,738,"148384,64",1,"155047,11",9,1,6318,6319,Female,0,0,Alabama,Crawford
6319,15768340,0,37,642,"113905,48",1,"176137,2",3,0,6319,6320,Female,1,1,Alabama,Beavers
6320,15673599,0,32,618,"133476,09",1,"154843,4",5,0,6320,6321,Male,0,1,California,Williamson
6321,15689096,0,47,590,"117879,32",1,"8214,46",0,0,6321,6322,Male,1,1,Texas,Beneventi
6322,15684294,0,50,735,0,2,"147075,69",2,0,6322,6323,Male,0,1,Texas,Chidumaga
6323,15615828,0,34,550,"122359,5",1,"116495,55",8,0,6323,6324,Male,0,0,Texas,Mitchell
6324,15746012,0,28,729,0,2,"31165,06",0,0,6324,6325,Female,1,1,California,Chibugo
6325,15615797,1,59,743,"108585,35",1,"192127,22",5,1,6325,6326,Male,1,1,Alabama,Hyde
6326,15788494,0,31,555,"145875,74",1,"137491,23",8,0,6326,6327,Male,1,0,Texas,Alekseeva
6327,15793856,0,36,667,"121542,57",2,"186841,71",3,0,6327,6328,Female,1,1,California,Abdulov
6328,15629545,0,41,790,"109508,68",1,"86776,38",7,0,6328,6329,Female,0,0,California,Buckley
6329,15661198,0,34,727,"146407,11",1,"72073,72",2,0,6329,6330,Male,1,1,Alabama,Howard
6330,15715117,0,37,744,0,1,"10662,58",6,0,6330,6331,Female,0,0,Texas,Peel
6331,15701074,0,35,629,"112330,83",1,"91001,02",8,0,6331,6332,Male,1,1,Alabama,Herz
6332,15793046,0,35,619,"90413,12",1,"20555,21",4,0,6332,6333,Female,1,1,Texas,Holden
6333,15623744,0,34,634,"105302,66",1,"123164,97",8,0,6333,6334,Male,1,1,Texas,McLean
6334,15611329,0,35,608,0,2,"143463,28",6,0,6334,6335,Female,1,1,California,Findlay
6335,15740428,0,35,507,0,2,"92131,54",1,0,6335,6336,Female,0,0,Texas,Wyatt
6336,15781534,0,35,536,"121520,36",1,"77178,42",4,0,6336,6337,Female,0,0,Alabama,Rapuluolisa
6337,15618243,0,43,730,"103960,38",1,"193650,16",1,0,6337,6338,Female,1,1,California,Buckland
6338,15784161,0,39,583,"102945,01",1,"52861,89",8,0,6338,6339,Male,0,0,Alabama,Hargreaves
6339,15700325,0,24,644,"92760,55",1,"35896,75",8,0,6339,6340,Female,1,0,Texas,Onyeoruru
6340,15659064,0,37,790,0,2,"149418,41",8,0,6340,6341,Male,1,1,California,Salas
6341,15658364,0,40,807,"134590,21",1,"46253,65",1,0,6341,6342,Female,1,1,Alabama,Laney
6342,15704340,0,37,581,"104255,03",1,"86609,37",100,0,6342,6343,Female,1,0,Texas,Fu
6343,15793455,0,55,627,0,1,"91943,94",6,1,6343,6344,Female,0,0,California,Tien
6344,15579777,0,41,850,0,2,"128892,36",3,0,6344,6345,Male,1,0,Texas,Sazonova
6345,15632345,0,35,754,0,2,"44830,71",4,0,6345,6346,Female,1,0,Texas,Tuan
6346,15814468,1,50,551,"121399,98",1,"84508,44",1,1,6346,6347,Male,0,1,Alabama,Wei
6347,15754820,0,35,637,"147127,81",2,"84760,7",8,0,6347,6348,Male,1,1,Alabama,Bergamaschi
6348,15707505,0,31,699,"125927,51",2,"147661,47",8,0,6348,6349,Male,1,0,California,Taylor
6349,15699507,0,25,542,0,2,"82393,08",7,0,6349,6350,Female,0,1,Texas,Messersmith
6350,15799600,0,48,640,"111599,32",1,"135995,58",1,1,6350,6351,Male,0,1,Alabama,Coles
6351,15794472,0,27,553,0,2,100608435,3,0,6351,6352,Female,0,0,Texas,Brookes
6352,15646632,0,38,741,0,2,"14379,01",9,0,6352,6353,Male,1,0,Texas,Reid
6353,15676353,0,35,598,"114212,6",1,"74322,85",8,0,6353,6354,Male,1,1,Texas,Etheridge
6354,15566312,1,42,660,0,3,"189016,24",5,0,6354,6355,Female,1,1,California,Jolly
6355,15570414,0,41,618,"115251,64",1,"136435,75",4,0,6355,6356,Male,0,0,California,Chizoba
6356,15776743,0,43,647,0,2,"78488,39",9,0,6356,6357,Male,1,1,Texas,Eberegbulam
6357,15674637,0,68,491,"107571,61",1,"113695,99",3,0,6357,6358,Female,0,1,Texas,Pagnotto
6358,15730418,0,32,652,0,2,"54628,11",2,0,6358,6359,Female,1,0,Texas,Lucchesi
6359,15739972,1,45,650,"152367,21",3,"150835,21",9,1,6359,6360,Female,1,0,Alabama,Hughes
6360,15661591,0,39,413,"130969,77",2,100608435,1,0,6360,6361,Male,1,1,Alabama,Panicucci
6361,15675585,0,25,416,"97738,97",2,"160523,33",0,0,6361,6362,Female,1,1,Alabama,Burns
6362,15814750,0,34,629,0,2,"180595,02",8,0,6362,6363,Male,1,1,California,Ricci
6363,15593454,0,40,678,"113794,22",1,"16618,76",4,0,6363,6364,Female,1,0,California,Lambert
6364,15663421,0,28,527,"128396,33",2,100608435,6,0,6364,6365,Male,1,0,California,Esposito
6365,15576196,0,48,743,"118207,69",2,"186489,14",5,0,6365,6366,Female,0,0,California,Benson
6366,15677324,0,73,683,"124730,26",1,"51999,5",9,0,6366,6367,Male,1,1,Alabama,Botts
6367,15568742,0,41,536,0,1,"121299,14",9,0,6367,6368,Female,1,0,Texas,Parkes
6368,15693764,0,52,663,"136298,65",1,"144593,3",0,1,6368,6369,Male,1,0,California,Mai
6369,15714260,0,38,646,0,2,"178752,73",2,0,6369,6370,Female,0,0,Texas,Castiglione
6370,15798200,0,35,707,0,3,100608435,2,0,6370,6371,Male,1,1,Texas,Manna
6371,15656627,0,34,602,0,2,"77414,45",5,0,6371,6372,Male,1,1,Texas,Lin
6372,15791111,0,47,635,"125724,95",2,"63236,97",2,0,6372,6373,Female,1,0,Texas,Fink
6373,15638269,0,67,597,0,2,"108645,85",2,0,6373,6374,Male,0,1,Texas,Baresi
6374,15807473,0,38,503,0,2,"95153,24",1,0,6374,6375,Male,1,1,Texas,Morehead
6375,15708534,0,64,524,0,1,"136079,64",5,1,6375,6376,Female,1,0,California,Afamefuna
6376,15640686,1,46,700,"95872,86",1,"98273,01",5,0,6376,6377,Male,1,0,Texas,Greco
6377,15588904,1,33,692,0,1,"113505,93",9,0,6377,6378,Male,1,0,Texas,Balashova
6378,15768763,1,37,562,0,1,"52525,15",2,0,6378,6379,Male,0,1,Texas,Bogdanov
6379,15770543,0,37,679,"74260,03",1,"194617,98",7,0,6379,6380,Male,1,0,Texas,Lowe
6380,15642162,1,35,603,"123407,69",1,"152541,89",1,0,6380,6381,Male,1,0,Alabama,Ponce
6381,15714046,0,33,720,"123783,91",2,"142903,44",3,0,6381,6382,Male,1,1,California,Trevisano
6382,15575060,0,24,797,0,2,"182257,61",5,0,6382,6383,Male,1,0,Texas,Gardner
6383,15812040,0,37,594,"153880,15",1,"135431,72",6,0,6383,6384,Male,0,0,Texas,Lorenzo
6384,15812073,0,31,529,0,2,"175697,87",7,0,6384,6385,Female,1,1,Texas,Palmer
6385,15706810,0,32,606,"106301,85",2,"59061,25",1,0,6385,6386,Female,0,1,Alabama,Zuyeva
6386,15584090,1,37,621,0,2,"131283,6",7,0,6386,6387,Female,0,1,California,Jen
6387,15810807,0,37,513,0,2,"152499,8",9,0,6387,6388,Female,1,0,Texas,Alekseeva
6388,15582033,1,44,753,"138076,47",1,"15523,09",3,0,6388,6389,Male,1,0,Alabama,Manfrin
6389,15687607,0,30,605,"135422,31",1,"186418,85",9,0,6389,6390,Female,0,1,Texas,Chiemenam
6390,15588406,0,37,574,0,2,"32262,28",7,0,6390,6391,Female,1,0,California,Chiemenam
6391,15784099,0,38,726,"126875,62",1,"128052,29",5,0,6391,6392,Female,1,0,Texas,Clark
6392,15701352,0,28,611,"96381,68",2,"181419,29",3,0,6392,6393,Female,1,0,California,Fanucci
6393,15789371,0,41,593,"119703,1",2,"109783,29",4,0,6393,6394,Female,1,1,Alabama,Cattaneo
6394,15602845,0,41,466,"152102,18",2,"181879,56",2,0,6394,6395,Male,1,0,Alabama,Udinesi
6395,15707918,0,36,741,"127675,39",2,"74260,16",0,0,6395,6396,Female,1,0,Alabama,Bentley
6396,15602812,0,37,684,"133776,86",2,"49865,04",2,0,6396,6397,Female,0,1,Alabama,Holmes
6397,15675888,0,33,550,"72788,03",1,"103608,06",9,0,6397,6398,Female,1,1,California,Austin
6398,15591822,0,26,593,"76226,9",1,"167564,82",9,0,6398,6399,Male,1,0,California,Mackenzie
6399,15738501,1,48,601,"163630,76",1,"41816,49",9,1,6399,6400,Male,0,1,Alabama,Booth
6400,15585907,0,30,676,0,2,"179066,58",5,0,6400,6401,Female,0,0,California,Collier
6401,15579040,0,46,556,0,2,"109184,24",100,0,6401,6402,Female,0,0,Texas,Hs?
6402,15804211,0,36,719,"155423,17",1,"199841,32",3,0,6402,6403,Male,1,1,Texas,Oluchukwu
6403,15736126,1,55,850,"98710,89",1,"83617,17",0,1,6403,6404,Male,1,1,Alabama,Sung
6404,15745399,1,49,649,0,1,"84863,85",2,1,6404,6405,Female,1,0,California,Marino
6405,15760749,0,41,509,"126683,8",1,"114775,53",7,0,6405,6406,Male,0,1,California,Vinogradov
6406,15637118,0,33,684,"140700,61",1,"103557,93",4,0,6406,6407,Male,1,0,Texas,Burns
6407,15657829,1,30,806,"168078,83",1,"85028,36",8,0,6407,6408,Male,1,0,Alabama,Fanucci
6408,15738497,0,44,729,"107726,93",2,"153064,87",4,0,6408,6409,Male,1,0,California,Chukwujamuike
6409,15690695,0,33,683,0,2,"38784,42",9,0,6409,6410,Female,1,1,Texas,Flynn
6410,15762351,0,63,689,0,2,"186526,12",1,0,6410,6411,Female,1,1,California,Chao
6411,15791172,0,21,672,"35741,69",1,"28789,94",1,0,6411,6412,Female,1,0,Alabama,Yeh
6412,15598982,1,53,602,"98268,84",1,100608435,5,1,6412,6413,Female,0,1,Alabama,Klein
6413,15734765,0,20,739,"133800,98",1,100608435,4,0,6413,6414,Female,0,1,Texas,
6414,15642912,0,21,618,"125682,79",1,57762,2,0,6414,6415,Female,0,0,Texas,Tu
6415,15769516,0,37,674,0,2,"4292,72",9,0,6415,6416,Female,1,0,Texas,Shcherbakov
6416,15789379,0,26,762,"130428,78",1,"173365,89",6,0,6416,6417,Male,1,0,Texas,Zetticci
6417,15695103,0,37,790,0,2,"119484,01",6,0,6417,6418,Male,1,1,California,Carr
6418,15801924,0,27,754,0,2,"121821,16",8,0,6418,6419,Female,0,0,California,Browne
6419,15767804,0,44,729,0,2,"151733,43",6,0,6419,6420,Male,1,0,Texas,Feng
6420,15718039,0,47,606,"137138,2",2,"53784,22",0,0,6420,6421,Female,0,1,Alabama,Ferguson
6421,15579994,0,23,616,"73112,95",1,100608435,8,0,6421,6422,Male,1,1,Texas,
6422,15595037,0,47,772,"152347,01",1,"17671,78",9,0,6422,6423,Male,0,1,Texas,Palermo
6423,15600720,0,41,652,"115144,68",1,"188905,43",8,0,6423,6424,Male,1,0,California,Moore
6424,15782608,1,43,743,0,2,"113079,19",5,0,6424,6425,Male,0,0,Texas,Huang
6425,15566894,0,39,793,"137817,52",1,"83997,79",3,0,6425,6426,Male,0,0,Texas,Gray
6426,15749123,0,37,743,"157332,26",1,"125424,42",7,0,6426,6427,Male,1,0,California,Sokolova
6427,15668943,0,37,746,0,2,"143194,05",2,0,6427,6428,Male,1,0,Texas,Henderson
6428,15577423,1,39,627,"124586,93",1,"93132,61",5,0,6428,6429,Female,1,0,Alabama,Mosley
6429,15623102,0,38,713,"116980,78",2,"76038,38",6,0,6429,6430,Male,0,1,California,Nnaemeka
6430,15728012,0,40,678,"128398,38",1,100608435,3,0,6430,6431,Female,1,0,California,Everett
6431,15683363,0,39,540,0,1,"108419,41",1,0,6431,6432,Male,0,1,California,Goddard
6432,15699335,0,33,615,"137657,25",2,"171657,57",3,0,6432,6433,Female,1,1,Alabama,Kuo
6433,15574369,0,53,415,"167259,44",1,"22357,25",5,1,6433,6434,Male,1,1,California,Bianchi
6434,15703167,0,45,628,0,2,"193903,06",8,0,6434,6435,Female,1,0,Texas,Rouse
6435,15754874,0,26,700,"119009,57",1,"141926,43",4,0,6435,6436,Male,1,0,Texas,Nwoye
6436,15723216,0,33,623,"80002,33",1,"104079,62",2,0,6436,6437,Male,1,1,Alabama,Greco
6437,15725094,0,37,623,"140211,88",1,"93832,33",4,0,6437,6438,Female,1,1,Texas,Fang
6438,15647974,0,44,679,"118742,74",2,100608435,3,0,6438,6439,Female,1,0,Texas,Chiemenam
6439,15583371,0,37,632,"138207,08",1,"60778,11",1,0,6439,6440,Male,1,0,California,Artemiev
6440,15772559,1,47,790,"148636,21",1,"16119,96",100,0,6440,6441,Female,0,1,Texas,Burrows
6441,15711251,0,45,514,"178827,79",1,"60375,18",1,0,6441,6442,Male,1,0,Texas,Chizuoke
6442,15719212,0,33,491,"83134,3",1,"187946,55",5,0,6442,6443,Male,1,0,Texas,T'ien
6443,15764927,0,92,753,"121513,31",1,"195563,99",3,0,6443,6444,Male,0,1,Texas,Rogova
6444,15731412,0,37,693,"95900,04",1,"38196,24",6,0,6444,6445,Female,1,1,Alabama,Trevisano
6445,15719170,0,30,679,"112543,42",1,"179435,21",1,0,6445,6446,Female,1,1,Texas,Sagese
6446,15596011,0,34,529,0,1,"93208,22",9,0,6446,6447,Male,1,1,California,Artyomova
6447,15614834,0,31,619,"141751,82",1,"61531,86",3,0,6447,6448,Female,0,1,California,Long
6448,15600510,0,37,680,"124140,57",2,"92826,35",6,0,6448,6449,Female,1,0,California,Hsueh
6449,15625706,1,45,693,"116546,59",2,100608435,2,0,6449,6450,Male,0,0,Alabama,White
6450,15781409,0,28,834,0,1,"74287,53",6,0,6450,6451,Female,1,0,Texas,Lazarev
6451,15722583,0,29,636,"157576,47",2,"101102,39",6,0,6451,6452,Female,1,1,California,Benjamin
6452,15677243,0,43,538,0,2,"126933,73",5,0,6452,6453,Male,1,0,California,Wan
6453,15815070,0,44,566,"141428,99",2,"68408,74",5,0,6453,6454,Female,0,0,Alabama,Romano
6454,15705899,0,35,597,"127510,99",1,"155356,34",0,0,6454,6455,Male,1,1,California,Craig
6455,15701522,0,29,711,0,2,100608435,9,0,6455,6456,Female,0,1,Texas,Yermolayeva
6456,15755978,0,31,606,0,2,"195209,4",10,0,6456,6457,Male,1,0,Texas,Tseng
6457,15722090,0,51,615,"81818,49",1,"169149,38",6,1,6457,6458,Male,1,1,California,Tseng
6458,15783526,0,36,589,"100895,54",1,"68075,14",1,0,6458,6459,Male,1,1,Texas,Le Hunte
6459,15632125,0,45,606,"63832,43",1,"93707,8",5,0,6459,6460,Male,1,1,Alabama,Blake
6460,15688395,0,29,582,0,2,"156153,27",4,0,6460,6461,Male,0,0,Texas,Lane
6461,15666975,0,36,710,"116085,06",1,"58601,61",4,0,6461,6462,Female,1,0,Texas,Sparks
6462,15682211,0,37,467,0,2,"114448,77",1,0,6462,6463,Male,1,1,Texas,Tu
6463,15637411,0,30,749,0,2,"126551,65",1,0,6463,6464,Male,0,1,Texas,Tochukwu
6464,15591512,1,33,564,"115761,51",1,"112350,21",2,0,6464,6465,Female,0,1,Alabama,Whittaker
6465,15606855,0,26,730,0,2,"185808,7",6,0,6465,6466,Male,1,1,California,Wang
6466,15763683,1,32,678,"139626,01",1,"118235,52",4,0,6466,6467,Male,1,1,Alabama,Northern
6467,15641782,1,31,540,0,1,"183051,6",7,0,6467,6468,Female,0,1,Texas,Humphries
6468,15677184,0,35,767,"115576,44",1,"27922,45",6,0,6468,6469,Female,0,1,Texas,Cremonesi
6469,15775042,0,23,615,0,2,100608435,4,0,6469,6470,Female,1,0,Texas,
6470,15616630,0,41,583,"77647,6",1,"190429,52",5,0,6470,6471,Female,1,0,Alabama,Tobenna
6471,15800233,0,40,850,0,2,"35034,15",5,0,6471,6472,Female,1,0,Texas,Okwuadigbo
6472,15588419,1,34,651,"148962,46",1,"66389,43",100,0,6472,6473,Female,1,0,Alabama,Johnston
6473,15595557,0,22,798,0,2,"107615,43",8,0,6473,6474,Male,1,0,Texas,Li
6474,15626143,0,37,695,0,2,100608435,2,0,6474,6475,Male,1,1,Texas,Talbot
6475,15566030,1,37,497,"80542,81",1,"88729,22",5,0,6475,6476,Male,0,0,Alabama,Tu
6476,15701412,0,40,739,0,2,"173321,65",4,0,6476,6477,Male,0,0,Texas,T'ien
6477,15702464,0,34,549,0,2,"139463,57",4,0,6477,6478,Female,0,0,Texas,Ross
6478,15573348,0,35,850,"102050,47",1,"3769,71",9,0,6478,6479,Male,1,1,Texas,Maclean
6479,15704160,0,49,648,0,1,"149946,43",5,1,6479,6480,Male,1,0,California,Wan
6480,15693704,0,24,679,"114948,76",2,100608435,6,0,6480,6481,Female,0,1,Texas,
6481,15664752,0,39,606,"136000,45",2,"31708,53",8,0,6481,6482,Male,1,0,Alabama,Jack
6482,15628292,0,32,850,"156001,68",2,100608435,4,0,6482,6483,Male,1,1,Texas,Lucchesi
6483,15621195,0,41,619,"147974,16",2,"170518,83",3,0,6483,6484,Male,1,0,Alabama,Ch'eng
6484,15668629,0,44,719,0,2,"196582,19",2,0,6484,6485,Male,1,0,California,Saunders
6485,15635197,0,26,640,"90402,77",1,"3298,65",5,0,6485,6486,Male,1,1,Alabama,Glover
6486,15592761,0,40,710,0,2,"162878,96",5,0,6486,6487,Male,0,0,Texas,Tung
6487,15574283,0,37,580,0,2,"64014,24",2,0,6487,6488,Male,0,1,Texas,Padovano
6488,15598097,0,44,550,0,2,"26257,01",9,0,6488,6489,Male,1,0,Texas,Johnstone
6489,15711352,0,31,841,"162701,65",2,"126794,56",3,0,6489,6490,Female,1,1,Texas,Endrizzi
6490,15620751,0,34,760,0,2,"164162,44",2,0,6490,6491,Male,1,0,Texas,Secombe
6491,15656717,0,30,687,0,2,100608435,6,0,6491,6492,Female,0,0,Texas,Elewechi
6492,15643121,0,35,753,"82453,96",2,100608435,5,0,6492,6493,Female,0,0,Alabama,Chu
6493,15723671,0,35,661,"100107,99",1,"83949,68",9,0,6493,6494,Male,1,0,Texas,Lucciano
6494,15752846,0,28,699,0,2,"22684,78",7,0,6494,6495,Male,1,1,Texas,Pinto
6495,15640852,1,39,617,"83348,89",3,"7953,62",5,1,6495,6496,Female,1,0,Alabama,McGregor
6496,15789313,1,44,595,"96553,52",2,"143952,24",4,0,6496,6497,Female,1,0,Alabama,Ugorji
6497,15793688,1,50,669,"201009,64",1,"158032,5",9,1,6497,6498,Male,1,0,Texas,Bancks
6498,15770405,0,27,613,"125167,74",1,"199104,52",5,0,6498,6499,Female,1,0,Texas,Warlow-Davies
6499,15702561,0,32,782,0,1,"87566,97",9,0,6499,6500,Male,1,1,Texas,Dale
6500,15625964,0,43,582,"153313,67",1,"170563,73",5,0,6500,6501,Female,0,0,Texas,Buckley
6501,15761364,0,30,679,0,2,"157871,55",9,0,6501,6502,Male,1,0,Texas,Nkemjika
6502,15590286,0,40,611,"125879,29",1,"93203,43",2,0,6502,6503,Female,1,0,Texas,Fairley
6503,15587978,0,37,455,"170057,62",1,"54398,56",6,0,6503,6504,Female,0,1,Alabama,Boothby
6504,15773242,0,32,621,0,2,"168779,47",1,0,6504,6505,Male,1,1,Texas,Chukwuhaenye
6505,15761053,1,48,596,"131326,47",1,100608435,2,1,6505,6506,Male,0,0,Alabama,Lock
6506,15702095,0,56,585,"128472,8",1,"186476,91",1,1,6506,6507,Female,1,0,California,Clarke
6507,15764253,0,32,742,"160485,16",1,"29023,03",6,0,6507,6508,Male,1,0,Texas,Ramsey
6508,15700801,1,42,850,"84445,68",3,100608435,6,1,6508,6509,Male,0,1,Alabama,
6509,15730590,0,37,738,"115409,18",2,"180456,8",1,0,6509,6510,Female,0,0,Alabama,Ko
6510,15643916,0,46,619,"62400,48",1,"132498,39",8,0,6510,6511,Male,1,1,California,Munro
6511,15720636,1,50,628,"143054,56",1,100608435,4,1,6511,6512,Female,0,1,Texas,
6512,15795429,0,24,487,"133628,09",2,"98570,01",7,0,6512,6513,Male,1,1,Texas,Henderson
6513,15609254,0,41,513,"107135,04",2,"160546,58",9,0,6513,6514,Female,1,1,California,Fernandez
6514,15625141,0,37,563,0,2,"6139,74",7,0,6514,6515,Male,0,0,California,Porter
6515,15810898,0,65,803,"151659,52",2,"6930,17",2,0,6515,6516,Female,0,1,Texas,Pan
6516,15775797,0,32,607,0,3,100608435,7,0,6516,6517,Female,0,1,California,Esposito
6517,15795246,0,51,628,"155903,82",2,"71159,84",9,0,6517,6518,Female,1,1,Alabama,Kaeppel
6518,15795275,0,49,521,"82940,25",2,"62413,01",4,0,6518,6519,Female,0,0,California,Lamb
6519,15571869,1,50,669,"112650,89",1,"166386,22",4,1,6519,6520,Female,0,0,Alabama,Lei
6520,15694143,0,37,686,0,1,"133086,45",100,0,6520,6521,Female,1,0,Texas,Conti
6521,15748231,0,35,700,"95853,39",2,"192933,37",4,0,6521,6522,Male,1,0,Alabama,Hargreaves
6522,15632185,0,42,663,"82228,67",2,"71359,78",1,0,6522,6523,Female,1,0,Texas,Yermolayev
6523,15806249,0,31,671,0,2,"79270,02",4,0,6523,6524,Female,0,1,California,Kerr
6524,15743293,1,35,651,"163700,78",3,"29583,48",1,0,6524,6525,Female,1,1,Alabama,Waters
6525,15598157,0,34,728,"106328,08",1,"88680,65",4,0,6525,6526,Male,1,0,Texas,Onyeorulu
6526,15700946,0,34,574,"152992,91",1,"134691,2",7,0,6526,6527,Female,1,1,Texas,Kolesnikova
6527,15722692,0,38,464,"116439,65",1,"75574,48",3,0,6527,6528,Male,1,0,Texas,Kazakova
6528,15696506,0,27,604,"101352,78",1,"30252,3",9,0,6528,6529,Male,0,0,California,MacDonald
6529,15728823,0,37,836,0,2,"111324,41",100,0,6529,6530,Female,1,0,California,Sharwood
6530,15808851,0,75,511,"105609,17",1,"105425,18",9,0,6530,6531,Female,0,1,Alabama,Bufkin
6531,15675231,0,45,518,0,2,100608435,8,0,6531,6532,Female,1,1,Texas,
6532,15732299,0,67,756,0,3,100608435,4,1,6532,6533,Male,1,1,Texas,Boniwell
6533,15706269,0,47,489,"103894,38",2,"107625,46",8,1,6533,6534,Female,1,1,Texas,Willis
6534,15590078,0,27,622,"139834,93",1,"152733,89",9,0,6534,6535,Male,1,1,California,Burns
6535,15776985,0,36,652,"112518,71",2,"110421,31",6,0,6535,6536,Female,0,1,Texas,Kung
6536,15756743,0,37,625,"115895,42",1,"48486,25",7,0,6536,6537,Female,1,0,Texas,Howells
6537,15782364,0,39,521,"146408,68",1,"72993,67",3,0,6537,6538,Female,0,0,California,Bevan
